puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,region,league
oyyhy8OQn7AdG4PFT2Z2SW38Tp26Zi_3gxZ-7c9FSkfJlMU8f4-iX7CM9G1CEnIc4UR4N-Wmq8rZMg,34,I,75,61,False,False,True,False,na1,master
nKUXqnv8WNHhqINTDPoJWKhKtkk1cc-uBPIUNorPzsejH20OlpIMZxfxkWZpTCl16EC9C3YDaB0v6w,34,I,75,66,False,False,True,False,na1,master
0RqVlsnuafEdk1T2CLiVkZVvXA2besFAk5lf544ME9dM6gK0craoo5_MCYj50r9PbPP7XOYyAvojsg,34,I,69,70,False,False,False,False,na1,master
53AlnT1xHlNMsS6nMfQwe3lJmQFshRyWZhd7rfvCzXphM8zhBYp5vA9EZXGEaV_qh4CbmfCL1HmzJw,34,I,69,76,False,False,True,False,na1,master
Hwj6_nhsKR0sp0Wve5i80loEBC845hQPM5iM3Zv2swHIhuiXc75OC6CQDylPkbiyw1X6gUA6N1teSg,34,I,67,59,False,False,False,False,na1,master
PAPs8h93wsMzEWk9RrOl_9BpVvy9zCJa6JyIKZbd2j9Ce77V0ptItUYyilR1aLe92aIgjEd3ykWeFg,34,I,64,57,False,False,True,False,na1,master
SNtwo0RKAePC9r9Cy1ALE41ADGMXV985G8ifeiTKCNbIygL2UN5VQz2KhjZR5OMoZL0lrE_pBxQhSA,34,I,61,57,False,False,True,False,na1,master
bOT-F63JRD3fQkrofgvL1p5k8_cVA1WCTxrBE9JaVIIad6tGytRM8AW9ccdU1ZidgJiANjXMQMATWQ,34,I,58,48,False,False,False,False,na1,master
qPPrObU-VqD37jQVP9oby0lx_-GV7lrLn6oM3lzbnDduQjZj5HmWWss-rx6eW5Tk29g9EFpcx_8lwQ,34,I,58,67,False,False,False,True,na1,master
EDWZ-dWqYHRjww2E4Pr2DGQip-huAslblWVNTXZ9LKV8U1x0PrFkCE2Ge7LpCTOu23y8EOYp3webVg,34,I,57,54,False,False,False,False,na1,master
4dDcoEIsHC_Pc7YIQXZnRZfGzocFL69TPJ5VeSizcrb2RCchOIKfI1x3kWVRh4lE-ChnCaMLfw8nFg,34,I,54,45,False,False,False,False,na1,master
-2ZDkmq-st2Uj_37nFVNlwBHip_401TPTn2138iTLlKtNCprKVc38ejNVHVhh_rjr39WiPjFI_I5cg,34,I,52,40,False,False,False,False,na1,master
k5FIYTBPnjg17YByzermtX-EzwbgLl0fm5Tfq7IBXDb9RRdJ2qWvo6puSDu7mwPdCkFS5DJNus0WGQ,34,I,50,40,False,False,True,False,na1,master
O4RDlRr-i0L82RS4wq6DFdcMS9_Kw-LM3-ezwSQOqVuAfGKJOFh6p4wsjh94xZSipZmC2hQ-IF4Rdw,34,I,47,51,False,False,False,False,na1,master
dtWkiJAusjS52KIxHHZsn5MAnZUGL0rJ0qEsLBe12CubdvouwMsSrN1YM8F2n8wCLGDqGAY3clqiog,34,I,45,47,False,False,False,False,na1,master
OJOJq8TJSCluWpIkuXafJVLJb0Fz7GV74BtnELn5LEGDafhsfudAyiK3wygwI1dB_0dS2OE35Mxhbw,34,I,43,46,False,False,False,False,na1,master
mz3CjxcbFycVZDLcNKXJxPD5hUfbcB_EmX8KtC5MiZWCYm2XW0SsUXl6IMBxlB08Km4MUMvAVJtbXA,34,I,43,53,False,False,True,False,na1,master
UYiUjzUNWmX6xD_HycYBdmXJuosZQDd0RdUn-AlqWT5F9am3XaJkIBoI2LuMhlNf5tNK4mxhI2qChw,34,I,41,44,False,False,False,False,na1,master
Pfpfsiam5wK9_ynGM36fnLWgGCC8jSrE0qleD1Bp8_CWPNe1QrEWjgPjVcy5QriHlHyMLSph8Cdlpg,34,I,38,37,False,False,False,False,na1,master
germPA6TNrPplkTek_CaOtkdXxM7Vl4NiOdBBIu5-qNPfoAEuFUNCM70M43od4FeqkFmexorOlHLfg,34,I,37,22,False,False,True,False,na1,master
M6HUXBUX8u9reOfIP8K_6sqDRQBGPp9qjtcxUXpznFXVlx49_wjFl63f-kQC26TSL0Z39Ix-H2tPpg,34,I,37,34,False,False,False,False,na1,master
ZGZM5011DbABYYkbZLTaPyPoe4GrXQQBjYvFFPI2UsBApCREzq4nnw8fD-nTQEgD43ejWOo4Ul5AZg,34,I,36,42,False,False,False,False,na1,master
md0936WyMcTJ2lZ6HXCD6ozsia9lJip99XWgIfuM4MsBA7fCirWhfxWUwjpzabUPk8RPdhM0d4ji8w,34,I,35,26,False,False,False,False,na1,master
DqUDxTmYThxngqxrG6bHKEw2gUEdwYTAmAIXR7adJ06gyyO14_oCHin1WZ6lOdMo20bZHHPRC0P0TA,34,I,34,20,False,False,True,True,na1,master
ZFXrghLx-TPtKuCwXTR2UXf03Bs1odjPYKQg3IGJ6OVv5D1frEo4t9ohm-P1TtUnDCMV2T3FL1UCVg,34,I,23,14,False,False,False,False,na1,master
phEtn1nhGrtesM2-naGFBwCF-u_JQPqoTfo10EgjcRUzl6ej52-fQuyFYTk8gJqaVXRIUvaCIIsIgw,33,I,257,259,False,False,True,False,na1,master
Ak64UIbeV4RpmyAUYrxJWD65j9pbncYbnxbFu9bYWhwZ5W_F2z2NXDSB59p2g9JqI_lmDD95p9XbRw,33,I,225,212,False,False,True,False,na1,master
y0Y53JFyHzLu3i0M8NnP2D4TmOnG60GJcaU_q5BEx4Mm459KFCNc0pbzJFLUjmce7cFOOv5HmPKZFw,33,I,209,191,True,False,False,False,na1,master
k-SrBL9gatwJ2gfowby_GytGHNY7rRvRO2vzuxO4QLnEg2Vhoo8ZFeNiWYqIfAUJBHXylUcgryxUWQ,33,I,183,162,False,False,True,False,na1,master
r52-MTVWrrCLrN29N_XyHZq4DDN7fW7S5hRzKMvURZ54uxn2NSNBLNIhvKfi7Wjjs4fPiwluxIxQCw,33,I,162,147,True,False,False,False,na1,master
TuEmLESq9Wk-WSaaRnZMhIb47EY7lL7Y88DAKCm0Ndcz6nP85RrBdMuLUUzMGfe9wMSy-GiVnY-zAg,33,I,140,136,False,False,True,False,na1,master
mIiaqP8gfut5X45ycUcNccFHcMMdr2UoYUJAPBw3vZhxrA1jTM_9Vs1g7YeiJkMYrisC0xwHNe1AmQ,33,I,133,117,False,False,False,False,na1,master
oP2LT82rGxblvFp2wwWm3fPyfzBYjzGHakXBBMPlVP1HdeICOHRStQdGDWmo9Qe5nZke9yPhZOzMSQ,33,I,119,97,False,False,False,False,na1,master
M4kq6cO4fCe6HFEqj-yKUnBVPIHxDgvSNxgaeW3_coyZXB6xXhocYcIpIAaWg7BwIOPvEjs3_e2_Sw,33,I,116,102,False,False,False,False,na1,master
wdgNl3L-KohOBo2OELQ3SyoUuSWaFxU0Fs-4O9kfT9DFNpqaMuEJ1cq1C2_SMOI0SkezG7zgRXXK6g,33,I,95,81,False,False,False,False,na1,master
LN4_KEKxlvqhtTfjrlR_RarWD7Zq4yyXKP7Z1SDrUhBlw2FHWSCJio-seqwHQoFg696Hfewz_g7bSw,33,I,93,81,False,False,True,False,na1,master
2vnL-bZzSksd41y3nnka1fvxjzEJHvbI_oSnmPbZhULQgJkjDxs7DEDWORn_gyCrCI_ofsGsd32nwg,33,I,93,100,True,False,False,False,na1,master
2lWifKYVTBcvPJgsLcaxdxSUP12A29ppeOVzol-xob0T3OymrN-ylRrIqkD8W6Ty8chckn4eGMzrnw,33,I,82,82,False,False,False,False,na1,master
J4oCkjpqYoutamN4_ASDFPMoHF0DoGATy0b5UEeSNBG9nKSrLCcDcygzuxnOhjeFbfYLInyyYIEjRw,33,I,77,72,False,False,False,False,na1,master
NKGXHXxC25WCaiGceM9ZtV0zeiThSc4h2vZ6TToKl7PPC-MRcaHM8ykMVVkq37dWn7aG8iiOE_UDVQ,33,I,77,83,False,False,False,False,na1,master
YHVlBJ3ugTCTKNIyUvZCBnle6RdZznsEqAjyuK4Qn2W3yAr1l4q9BGuhA8NLCOqH7MX61k9v1VL70w,33,I,74,62,False,False,True,False,na1,master
xr_bxBdGnxQh_t26_IO-1_wBlQyMWWtDZFbmhjOILYRg53iuu5XWK7VDEYPbQMqmIm2pKSUF_0TwGg,33,I,69,69,False,False,False,False,na1,master
VadOfQwM49JCWYBa1xXKmZBkkEq4ou_U870aNTMhvAVS4yHmica2LMZ2iXN5xkoD8lL7k-0itNxkJA,33,I,66,49,False,False,False,False,na1,master
WzfMdaks4T6nkn5aCwY1dLYeiEhIDrZSuWDLozfGgSJLTmEUJvpGeog0hyIEosK6Bnz1kCZw23_xVw,33,I,63,49,False,False,False,False,na1,master
aSYCMDK9zOvEUFdJF9Tt2IHAf5SWzBMpikj-hAw9sAVDtUirzT1lUbgct5x1WyWg4sd6uOsfRX9PNQ,33,I,62,50,False,False,True,True,na1,master
ADiOES_2aA6WXpkBkL_mtGtF49gXO_FL9zyPlE0Ng8HBzYgye8vri0KVT5D-M-w1xVToe3oT2qkdfw,33,I,59,55,False,False,True,False,na1,master
Gpy3e2FenkhMz5AHIr9yOdXXmIPOv0bXirgp163P1xwEf5es35AQzZjE-YG504p2TH6XwA78h93UFw,33,I,57,47,False,False,False,False,na1,master
VORZUQxrPEWDSDa8P2482Fy5al22VS1YysSIBPQhysosSjtt8w1HKN3z2tbCHu7e5C0al_24hf_U2w,33,I,54,64,False,False,True,False,na1,master
fZsCybSIJXNpaKA0Vatqwks43E4rap8WE_SObx5LKaFd_bYhAXwkwvnyuWUwf7VkoV6QiT8CH7jDww,33,I,47,39,False,False,False,False,na1,master
s4HPLhQcArsasKqZV3iEGyZrMZJhGCvkJzEYFZktyvp3jne_-0ksWRj6PNfRXj1N8LzoRYuhGugixg,33,I,42,37,False,False,True,True,na1,master
vsIx8PnEWa1fIh_DhAHXpg-hP3T-ghEbYMEDDt6mvHAsU8D-lDNMVmj91EDjfMJ4SW4UruqpZMl69w,33,I,37,19,False,False,True,False,na1,master
XoPKMMLAKYiCp3qhfKIrBWrHTca1OBmOasgh1vfjfaszpL5I0pXNePffKPUG8DiBqDIs7lESpHaWQA,33,I,37,42,False,False,False,False,na1,master
4FQMQncjZjMtJ_YIa-COWZS6eLid18sPwzdIx5dHtQIHAfUJkq9Y1SjMq2Ke1Ll_plP6g6tqdIGLjw,33,I,36,35,False,False,False,False,na1,master
zRdFBGUjI_PhuPEQOPwX6PblS64HzDqhdO2qPZlNzM6rPNhfiSru5UPQBluN8ATldkCJrmO0k7WF1g,33,I,32,31,False,False,False,False,na1,master
lOG6-L5tqf29om-ehYrke9Yj1-wrDX_6WC-_ZjCvhU9naIclysMmKyuxjY3k7jMKyDKUwFtDAY96xg,33,I,31,33,False,False,False,False,na1,master
QhAPZMPtJO21E2OQ8gi4CUqbW60murA9lOHbKVcxUVFthkAzmaq3ZU4xFdKEVNecjwTuMCEG0loOAg,33,I,29,34,False,False,False,False,na1,master
PpjlGRWvpD_x5pzAs6O2JOdfhWpgeyNdPZ5wvysyDmckcjc-nBN_c1srI1Toji_-iXSCr0pWq2-uxg,33,I,22,16,False,False,True,False,na1,master
2iYnItjXwmdrDIVlQkif3MOaMOme31A9JDjXQVIM_R2GjRm3OuD-SyZA2ay0sP4KrFc0b_k3iIZzVA,32,I,298,296,True,False,False,False,na1,master
6In1vIiimlP-jf4xuv1H5IAZ5Zxl4L_q-ew8rnzsZEUL3vQ65hZBdsgu8taEq8rzCtRJZkjH-9mFnA,32,I,252,234,False,False,True,True,na1,master
55nBphLdJ2aowozhxLoSjeh-SfcW7-WXltYubv6FGGJKbom83mmF4n7vV449RfKeX_ueQmp8fSN5RQ,32,I,141,123,False,False,False,False,na1,master
sM8x4ajbuJn3ROPUxsIdlnJEI5FAA2CmZz98fcia824fxCB48tAwc3sH-JJo7cZIHzm2aYGvf1BTfQ,32,I,139,151,False,False,True,False,na1,master
6TjJmOhzMyQaqlOSvo7w2upO4j_fXLnFtl9K5wHglowQBuBTzDaCPE2tvbC7Z0vkfooCVUlctbiVmw,32,I,132,122,False,False,True,False,na1,master
VUtS8k4S320AksgsaYZu6xXAkJS_aUM7IdEPbcyDj9AHHbh5Of-PxOCpnG0u6h1LYjDJpHZVPEUPNw,32,I,119,124,False,False,True,False,na1,master
KmzJLt35PV4UuczLo-dPLvCoNsS5Oh7pAfbk9MFUYxSEZILF1NW0fXvyglxvu9VUGFEp78AA3e1VRA,32,I,101,68,False,False,False,False,na1,master
_ebUsNyhRx-eD26FBcxRCQ8-jQBb6x1o5Th-43AG9469IiisJ6kw4aQ0Bj0z7ABPo5WlVQlEILqaFA,32,I,89,88,False,False,False,False,na1,master
5uPdOteqGMikNAyEsIsz8nGkZQIgoS2EHAHzBI9RWEp8UlK86CpJyR5Ly3s7s5h_NQrq_8C2IA_OHw,32,I,74,63,False,False,False,False,na1,master
iXGiDKV-TXMxtSbAT-kmxxOoW4eMtmfcywRiATz2hE-Nb0fMCqz5LyY6H6oJIywZaCAIchZMs4Mcrw,32,I,74,79,False,False,True,False,na1,master
rmAYNwLloCNQKBvjylmmh_wawhPi-sQyW7G2w21OH1pbFIK57cMuh32evKFgiizbUUUbUvvZj_VsXQ,32,I,67,65,False,False,False,False,na1,master
GsXEcaYeZ1UwQiRajXsRH0K8OL5uyY4rCeJiOH2RrgK6HUWU_O9YNZe1cpB1PCZx1lKhzxqAPyQEdg,32,I,50,40,False,False,False,False,na1,master
6hYJ7e4SvBM_-VOhUBwzNxH8-x6FveaXbRW7_1Dn8kO9Sj1ixygiFC379ThCQ-OuC-7BCOpCsrwI5Q,32,I,50,70,False,False,False,False,na1,master
uP1YKt93X0J049vcsvzczf1naNHHpYz8yPkQAmIK5aHULWBoc7vbBhevgjXJU80m_r5D4fSxxw1Ocw,32,I,49,35,False,False,False,False,na1,master
u_XNg64ix_RfGBLldOrKmmCawFkrSf3KTkm9hio2DF6WH7rqwf23MSdPU8s8ouP5wqpdjknkF5o3xQ,32,I,44,46,False,False,False,False,na1,master
_hpFH8eSlkxKmi8GDUZ34ZOUthgbMAHLI7xXekIrt-0IRItPqAS8P76L8QQ-SwsbptmUfsp_e7LvSA,32,I,42,38,False,False,True,False,na1,master
3T9Z6d5u2X3T7U4bTOGYDsySPPqcG1tpeIsAeDOrl9uz0s0I6L4RyQwzO2iQvNDxuVRKRxyeOInyjQ,32,I,41,30,False,False,True,False,na1,master
XnPSJrd8KqIF16NvFllvBItfJ16-Ba8MPzWjOSFit4okQNL1N7S7-vYzPO6jj7u0vC9hM1OWydoDEA,32,I,38,41,False,False,True,False,na1,master
wNnAnHu8lw1wwQE0Z1GfQ2khGPww-tSI6R7jfJp8lDEooU66FytQxsx1qY6czAwikhomQDdo6kXBTw,32,I,35,30,False,False,False,False,na1,master
HVuwF7s0jLWIFDqdiDpahbdLS29puQbVKbO-1Gdmt5zcu4Sj1WTFZpgICM4y0xU65MMY_iS0zC6ONg,32,I,32,31,False,False,False,False,na1,master
XXfjfM4WqWj8uHdTiqtMRINfMeevYmWdVUaiR74_2Pls_6PeIrJHHT7FUhNrepZKBuVFQq8YdsvaLw,32,I,32,32,False,False,False,False,na1,master
J-C5RGVNQsUrDoruLxqoo14iyQZDrFQPEr4vwvZGmAYNlA-Bmh2yJinM8Bkoar0YL2AzNo6dwR16nA,32,I,31,24,False,False,False,False,na1,master
SiOhaYxB7Ss95xcuaBj921uHF1fO9rc07L5M-PweY_Y2h8WoTjZeBjrPxJK7vy48hxa--syMfe0B3A,32,I,31,33,False,False,False,False,na1,master
KhJtZN5gsCHm-kbvgwdf3iYU1XZG1GyXACnlj2XBzntXfdzzugyA9-r_eotT7aHlby6gtromEMqI4A,32,I,26,20,False,False,False,False,na1,master
fLBh0z6-Gdk6kv08rpaLTNi3y8HB8uQ64_Ah35aqPBzBy4S_3JEJ6V7c4EO1S5Q7PMP4faowQrGFyQ,32,I,25,18,False,False,True,True,na1,master
iWqQ1xlhdRi-cFRtfkYhQelnhQMudpGreN0ZYfjqxGr_DWcUQ9ah46h-NOLCv_uYeHRQ0vsAaEW2xQ,32,I,13,4,False,False,True,True,na1,master
EUX81HE6_gp1QecGb929nqFvEt8olYQyFAQPBcZR2XyLJbqORUFKClPGbzbIsOcnC6z-2cZ35ZkOdA,31,I,139,142,True,False,False,False,na1,master
U0u05_HAd8W6gteyCHH-4ibgZ0RqsDkpaMj83YxCkMPISPcrEFcIJ5ATqImHnBYdYFjuo7XQVgNzKg,31,I,136,139,False,False,False,False,na1,master
4qdHkZgmYTsRdxMwDKY10H90w4TO_hf0sc2MDMlsNyrKj0lGD6UjubaN-waMCJYCQpPM093RUl5QCA,31,I,131,136,False,False,False,False,na1,master
cLzGjYM-1E7z6CQF4g5-Gxi1zOb4_x5uACh2Vt2u8MFQvF0BaIM7J-DRCaSxdErcP37llkfiaz66Dg,31,I,103,99,False,False,False,True,na1,master
JjH4wlUS779f2NnC_SuDjoHZ5Y7Gyo5KpZLEICO2ouhn8wkcQUvkPvvnXnyxTTt7Tx19ckCI7q4DnA,31,I,97,98,False,False,False,False,na1,master
Q8AIiLIKwtWN5hu64-kyNy2a6U7Q8u6MbYuF0BseuxnNYbRMd5wl7mzpSiVEGkSmwC3lxtJXiNN7xQ,31,I,88,77,False,False,True,True,na1,master
rBV1-ORMbjO333bOa6NyEOWjz2pG3MAXOgAebGnQnEFP0UvHa5qPQLLlSizTPMCrDJ3AR0cKrSY2mg,31,I,79,45,False,False,True,False,na1,master
kHQWCgACpFY4sBOpcJmCdBr_GYebi2QO1-DHdDGCT2RNM4ROkoAg7O1PIBJnfQ8wATysdmMdJxGffw,31,I,78,87,False,False,True,True,na1,master
lVEnHUkjzb1V3El16iMU3i2iF-8Nc5KKJJhYtG-GYsIzecMcImJxsUB6GI9VwaQmuEMrSmXzMCo_aw,31,I,68,61,False,False,True,False,na1,master
9gbD_WhGKWtjiy5tfWavOM_LX-RLme2elRUOQoWAw_v2HM4UnIg44C7ezc4f8RsFkmI24R5I0sT11g,31,I,68,71,False,False,True,False,na1,master
CUhOCr-F7wSKlG7h_Hp1Wjnibakq0UFelulW1CUOwMk1zb1KzlGpyBXSZrhiFh_AHQ8pgaHwW9NIYA,31,I,58,57,False,False,True,False,na1,master
wWf8L0aT7p6y9gGHBCTq4KCOmY-rGCcuev0fX8nVmVK35T14QyfpiU-HIZ8yvUOBjopyzQZMZ6jJ8w,31,I,56,43,False,False,False,False,na1,master
Jc8LCgLVGI3dws88bRGgu52HmCvR5q7EkKb6qVCqkad9b-OJr1jGqYrptY-QZILfp1RRgJvA0yAzCg,31,I,56,56,False,False,False,False,na1,master
eLk5W8y_TMKT6gP3FHA63pgvC2n8wOW47KNlpN-lbuwXyXW-T7vQR9sFAVRAS2zno4_8Cb7azpjXUw,31,I,56,55,False,False,False,False,na1,master
AaHHtD5ztbzO-aBZCd4WaK0YvJouZ2rVyGhnVnzVh21aAn9tgI70y2dMXy5UuCM6kSrsgpj7ThYuJQ,31,I,55,59,False,False,False,False,na1,master
Nl79CvxuCnV8hkNNRnEdeK9QDcFJeAtLrFGDawxUUBw9haXi2LLLwVM4lXJhNlu5-ix8eKL7ThjIkw,31,I,53,59,False,False,False,False,na1,master
QgD498duLt2D-WTlsU78tj4QR9UEkLI_iEirr0MQVtIUsm8Csb3ike0dF11wOIIKAWsv0CjphtDjJQ,31,I,51,36,False,False,False,True,na1,master
aFp3RNM0l0asQSWgb4LzCrvNu5lJIxkkupxfWDqeBAi0B-eA_yUctQgXZGhuG8XiW_Zo7EJApLUegg,31,I,51,39,False,False,False,False,na1,master
6B-LivINCZAv1dd_h1hvji7Q8IHeG5061YGHXhBfqnqWiLlbxGTk70TNS4Ox0cEf4nFGYOkyGJWRAQ,31,I,47,47,False,False,False,False,na1,master
Qu_gryTf2CaclKK7KIzJyCFDrs44I7nCANcYT5PYKzPVoieNZapeC-ikfXGugxiSzcnQT9sv7cbCtQ,31,I,45,56,False,False,True,False,na1,master
ST3KYp2YzFqFHHnQ-dwmRPCEflh1lkhS0BMD-ANRW9cvF5MJgT7v4QGTYNmkLHhhfTUmefUON7O30w,31,I,43,48,False,False,False,False,na1,master
81I1PtmO0tY-8BG29O3nbR9GPHe-AGpRPiJSQMq84gn7LqUBbVYi4dxOt-RjKrXnfwj4pu1nQpkvqg,31,I,42,32,False,False,False,False,na1,master
wx9PElfNVwZ_3Mj4xquE2dKCBCR2zOYHGsr3jIDlYzkqDYZwedOrlY3Ho92z9rAYGGDOREDIp4vSNQ,31,I,41,39,False,False,False,False,na1,master
YPwqRKjlagosjLh0AwM-KyMO4pcfjYBZ3HXjS_LbcB6yNlaPPNNEEUGeygKN9SXdH9PAqNCdoSuolA,31,I,37,31,False,False,True,False,na1,master
LX2tPlnGyQgO-oxikMMAqa0gH1GyX4aVqDyZQNPOoiTPOwRvwQgjEN48xe1RbGgZ6sfbfGoeeCttjA,31,I,33,38,False,False,True,False,na1,master
Ooyi7YgEX0BnhCN-nw8NUAOWrqvy49oYpGuu-OoorvzSBomYTWXzOFPRDq8r6VV-BFcu4E1_J6nZrQ,31,I,30,28,False,False,False,False,na1,master
KvzZnLu2RecfubnspkpHY0th-1qHheQ82enaL3LC8GSMRI_xFCnjE4DjsYECNTEBbyMjJ4RSh6aSWA,31,I,30,30,False,False,True,False,na1,master
NucVj6b47Va3GiDIrhRniL48fwg0CNnSIPK6visSF_IvxFCSKfeI5Fkq5K9lQn_GGIMuIeJM8EceBQ,30,I,347,342,False,False,False,True,na1,master
bDEggSLZuJ52_0JoxpPK5vR9-SPNFWzz_tbRJJS2tTEi2JYN94_1i5PHr5sanivvd0XsDjTEXWmn0A,30,I,275,252,False,False,True,False,na1,master
V3Y4koyV0X30api_jB1xg9Qw9udJH0MaRa_xhMa17OxtJEuBqmWG-eQg1xktw7rh9guRsu7qhi9IWQ,30,I,172,164,False,False,True,False,na1,master
bI1JB7-OT6KiOk-6fWCHAQTf3-d9MaOt5q5b8wngsMQ1K9OxaaXWmjEM3UsHeRUKZZv9yorSahI88w,30,I,162,156,False,False,True,False,na1,master
1mLLQzYF90QpnXb7aJwXPdI7QJTfpBmZSkvvUSmG1loEkDcrMw6Gy9ASm-dnEE2FwwaZbywVs6CA5A,30,I,133,109,False,False,True,False,na1,master
sHiM8ysgJQx84AVtmB6IxOvT8iYC13LtNcI9kHbORnXlDr99VQ8fsvRa-vIlG5lGbGJcIQkVYxqmzA,30,I,120,120,False,False,False,False,na1,master
EO3DIn0Qk6gmgFZ0Tx8v7qPzjqJTO1bWGHeC_JMpEzqaLjsW_VZ3vQ8gnhPCtQql3hMOqi0d5uA_yw,30,I,90,81,False,False,True,True,na1,master
HOqJYbSqHKAIzPsjPSb3X_D2B-eslE_npTez49eNlZCSzde3KZvwePFSQoYMZl9Tv2_va2LbBh-DtQ,30,I,84,64,False,False,True,False,na1,master
VlRfhSVV2HtKwTiIx3xD43EIdETwboMmC6bdLSIYzre-ZMbl7ms1PsMcah1EkgrGF0otARJhcrHFpQ,30,I,70,55,False,False,True,False,na1,master
Rw8_FlqsEkqF21GL-FRBklu2Gb8ytQdrat1yCJNs0sQ97TpuaUQth2RqK8RFQ04xRjbvfvkFCAAoQw,30,I,66,52,False,False,True,False,na1,master
VbuNe7ViYoHIDwUe2vawirBfkBQ46WfLHhtAj0tC0hqXjk8uSYUgEi3u6PDQrQLl_VOvgDWbmPYKAg,30,I,65,61,False,False,False,False,na1,master
eFu-y7_h2DIVeLQiOV7Pjz7EByxwvCW_wCaOiqc7MTRVZYV40wJAvXlcMymDbCYjAQO0vrJ3hZkg5w,30,I,54,60,False,False,True,True,na1,master
dwpzjgZx8HbPT8Nb-zRz15KryGpKCui8awiAtpaBLHDZMzelhrsD6Y9IcxPnQN2WeoCyy4KVH-vzgw,30,I,52,36,False,False,False,False,na1,master
T2hWunWz_iIy77_bRAR0dAkZYdt5HTmQPWQlWJEiSFnU7Rneb94hQOYhDo8aYEiJpfaouxSRghesgA,30,I,47,33,False,False,False,False,na1,master
BPqOoZcwJc6k623msv-EGmHQreKeDLJkX7JQBIH0PlbzdBh5V1FLH_x1vfnsz59wIYcpGnaHUJcFvQ,30,I,40,28,False,False,True,False,na1,master
BRhKHs6goBUmDidYxQbkUhLGZNBSz5u37vHS6JrgzgqzuB1jtr6tokFiR68_ps0MMWTspf453ePp_g,30,I,36,29,False,False,False,False,na1,master
oMho0hVUGCIU3EIwKoblb3roVT2EY3wCt5D50htz_dbRmjIXGn9DV1i8nlmzA8T305KXBvfWbUxY_A,30,I,33,37,False,False,False,False,na1,master
6a-aoNNmM5G851m7o2zubXBHXz8hXPZbXDFaIc03BRg_KqsjUJmh4OYMV7lhOmdJ8tl0AoVU1Lb73w,30,I,32,21,False,False,True,False,na1,master
zcnxg0FlXOFF5FswaQs7A6xBmKds0USew_xhu2YsvO2wx4sQeE6Zsr0e-UzwK3DXxJ3MUpDrBnzpEA,30,I,30,23,False,False,False,False,na1,master
AZIYPBTkt-RXYYD7c8y0TxCk26et0C8A5AAMBNluHpCwuXE_NM5Sy_YB_-ppNc2ocmutymB18YcLbw,30,I,24,17,False,False,True,False,na1,master
1eDgSkCn_eUyAKsmAW5exrzJ1imCBpF_aoYego9Ns2ugBeXZiGaqAq5G9mUtow_uNhCb3IG_A-wuVg,30,I,23,8,False,False,False,False,na1,master
TZFDpGVWoyQs-OBlJM4KSHcD2Z65kRiJs1teDTy3bYKoPXJilQKnl2cpQo4r0t-7AIfEGXHKdl3wHw,30,I,21,18,False,False,True,False,na1,master
V2uvFepD8UGfKM7n85OeFMTfB38AF9AMj7cEKwTIc0kLWHCoT_E9I0igQXGysPJdrRWOzqdQb_ALVg,29,I,249,215,False,False,True,False,na1,master
El8kEFLeT1OfU4lHMcA7YwZex6zVfLMDFEYlFsJUZbgsDg5rN4pFyxw64zLEeDGcchC9ykqHzpLA7g,29,I,183,166,False,False,True,False,na1,master
k_1vHIFU18VPcKB_4iMjbm6Uiu7NiVW-ENcuoBIZuRyFd6Iobhpg36Y6__SRposMhbQhiTWO7wrl0g,29,I,160,139,False,False,False,False,na1,master
v0dbWdSALpYqkkiF9HwgetsTOtJJrCiwRk9jewU_vPikRxNmMVgp3sZomrXpCFftoiGgwZSApFHPCQ,29,I,156,147,False,False,False,False,na1,master
tPOIuz2otx1BDKYtL7haw5mzTNts9MXGWWesDAYb4w0rQrtWDQ6IMXHlI7WtNg1YaZdv4De1E-MXVA,29,I,148,141,False,False,False,False,na1,master
E_DJHPjukt1HpoF6YQzDeP4oFdioQBOw4xaTeA9vk2YarhmgA1iZzEpjacFzIJwE2HiV2bqNs1x_nQ,29,I,141,146,False,False,False,False,na1,master
85iB-TqU7Ych5XzOQE_b1gdNqSezgYmXnppOBcBqwk6W82w5FV6C9ZqByG1G2qKi2JLtg57atUoJdg,29,I,139,140,False,False,True,False,na1,master
VeGSrpZkJcbJf7apxAqMqNuWG77Hna8im_C7h3PJeTYRlyoUOYHTEVGijjkQbV0JzUgIcarchu3JBg,29,I,132,156,False,False,True,False,na1,master
6VRNjl3P1bDJwM8Xml2j5Cy1eXrees8bNlrVSgVISMZjSZSWGdHdXXSKX7qe6wgl-pOhqmzweuTClQ,29,I,121,121,True,False,False,False,na1,master
iMVog-5SIv5aQhVIqKXb7hrkddsLrFQzHIP6oTOHN62MeuT6mRi1eSEioTRhfDhApWpeU9jr8lsbBA,29,I,90,92,False,False,True,True,na1,master
xsiZ_bTsgi1yn6CLREqwLnNYRxpooAjDcbgxygh9VdVFNqX95ZXflQ-K9kwaD6Q29hzUQxpkHlfCqg,29,I,86,65,False,False,False,False,na1,master
fAu2vqy3gem80zZvk4xznfJfNicvY9jOHrETXPVbO9ZQqtwvzlzVRzy_82VUAziEaBBJbJ3O2pE6TQ,29,I,78,66,False,False,False,False,na1,master
